document_post_id	document_type	pattern	document_title	sample
5400	special_report	list_density	Спецсообщение Г.Е. Прокофьева Н.И. Ежову с приложением протокола допроса Л.Г. Дмитриевой	Спецсообщение Г.Е. Прокофьева Н.И. Ежову с приложением протокола допроса Л.Г. Дмитриевой ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа Дмитрие
5399	interrogation_protocol	question_answer_markers	Протокол допроса Е.М. Дебрева	заявления о разрыве с троцкизмом, с объявлением выговора за фракционную работу. Вопрос: Вы обвиняетесь в принадлежности к существовавшей в Москве до последнего времени троцкистской к.-р. организации. Дайте показания о составе, задачах и практичес
5399	interrogation_protocol	date_headers	Протокол допроса Е.М. Дебрева	Протокол допроса Е.М. Дебрева ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа Шемелева 1936-03-17T13:38:00 protokol-doprosa-e-m-debreva ПРОТОКОЛ ДОПРОСА ДЕБРЕВА Ефрема Марковича, от 17/
5399	interrogation_protocol	list_density	Протокол допроса Е.М. Дебрева	Протокол допроса Е.М. Дебрева ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа Шемелева 1936-03-17T13:38:00 protokol-doprosa-e-m-debrev
6870	letter	question_answer_markers	Письмо М. Жаковой В.М. Молотову об аресте М.П. Жакова	Письмо М. Жаковой В.М. Молотову об аресте М.П. Жакова ПРОЦЕСС 19-23 АВГУСТА 1936 г. ДРУГИЕ ДОКУМЕНТЫ Другие документы 1936 1936-03-16T13:33:46 pismo-m-zhakovoj-v-m-molotovu-ob-ares
6870	letter	date_headers	Письмо М. Жаковой В.М. Молотову об аресте М.П. Жакова	Письмо М. Жаковой В.М. Молотову об аресте М.П. Жакова ПРОЦЕСС 19-23 АВГУСТА 1936 г. ДРУГИЕ ДОКУМЕНТЫ Другие документы 1936 1936-03-16T13:33:46 pismo-m-zhakovoj-v-m-molotovu-ob-areste-m-p-zhakova 16.III.36 г. Товарищ Молотов! Я, жена Жакова Мих
6870	letter	salutation_markers	Письмо М. Жаковой В.М. Молотову об аресте М.П. Жакова	03-16T13:33:46 pismo-m-zhakovoj-v-m-molotovu-ob-areste-m-p-zhakova 16.III.36 г. Товарищ Молотов! Я, жена Жакова Михаила Петровича , члена партии, известного Вам, обращаюсь к Вам с огромной просьбой – помочь моему мужу. С 13-го на 14 марта он был а
6870	letter	list_density	Письмо М. Жаковой В.М. Молотову об аресте М.П. Жакова	Письмо М. Жаковой В.М. Молотову об аресте М.П. Жакова ПРОЦЕСС 19-23 АВГУСТА 1936 г. ДРУГИЕ ДОКУМЕНТЫ Другие документы 1936 1936-03-16T13:33:46 pismo-m-zhakovoj-v-m-mo
5398	special_report	question_answer_markers	Спецсообщение Г.Е. Прокофьева Н.И. Ежову с приложением протокола допроса К.И. Гидлевского	аботал нач<альником> сектора Североморского пути. До 1935 г. работал в качестве ответ<ственного> инструктора орготдела ВЦИК. Вопрос: Вы до момента своего ареста входили в состав нелегальной к.-р. троцкисткой организации. Дайте показания о своей
5398	special_report	date_headers	Спецсообщение Г.Е. Прокофьева Н.И. Ежову с приложением протокола допроса К.И. Гидлевского	окофьева Н.И. Ежову с приложением протокола допроса К.И. Гидлевского ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа Шемелева 1936-03-16T02:36:00 speczsoobshhenie-g-e-prokofeva-n-i-ezhovu-s-prilozheniem-protokola-doprosa-k-i
5398	special_report	attachment_markers	Спецсообщение Г.Е. Прокофьева Н.И. Ежову с приложением протокола допроса К.И. Гидлевского	Спецсообщение Г.Е. Прокофьева Н.И. Ежову с приложением протокола допроса К.И. Гидлевского ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа Шемелева 1936-03-16T02:36:00 speczsoobshhe
5398	special_report	list_density	Спецсообщение Г.Е. Прокофьева Н.И. Ежову с приложением протокола допроса К.И. Гидлевского	Спецсообщение Г.Е. Прокофьева Н.И. Ежову с приложением протокола допроса К.И. Гидлевского ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа Шемеле
5397	interrogation_protocol	question_answer_markers	Протокол допроса Г.Ф. Дмитриева	оял в РСДРП (меньшевиков-интернационалистов) с марта 1917 по октябрь 1917 года. Вопрос: Известен ли Вам гр<аждани>н КОЛОДИН Александр Гаврилович ? Ответ: Да, известен. Я с ним познакомился в 1932 году у Камышного, который в то время был заместите
5397	interrogation_protocol	date_headers	Протокол допроса Г.Ф. Дмитриева	Протокол допроса Г.Ф. Дмитриева ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа Дмитриева 1936-03-16T01:35:00 protokol-doprosa-g-f-dmitrieva ПРОТОКОЛ ДОПРОСА ДМИТРИЕВА, Георгия Федоровича
5397	interrogation_protocol	list_density	Протокол допроса Г.Ф. Дмитриева	Протокол допроса Г.Ф. Дмитриева ПРОЦЕСС 19-23 АВГУСТА 1936 г. МАТЕРИАЛЫ СЛЕДСТВИЯ Материалы следствия 1936 Группа Дмитриева 1936-03-16T01:35:00 protokol-doprosa-g-f-dmi
